node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration
93,47,6,4.541678540871476,-274.25280369297116,2169709,-274.25280104146805,2622458
11,6,6,3.141096862330839,-22.565593320939506,1715625,-22.565593123766778,407083
3,2,2,1.0833828732539872,-1.9285237674650644,302041,-1.928523768649812,39416
111,56,9,2.5183233093511244,-296.8864644401474,4311667,-296.8864633927824,6857959
3,2,10,0.648458129339589,-4.646027291605842,3503000,-4.646027293057414,250666
225,113,3,5.456750451495877,-572.1880990634593,844625,-572.1880960358267,2155292
3,2,9,1.7565832081924824,-6.681902866911567,3675750,-6.681902865096259,378000
3,2,2,2.698109199918522,-5.708663509463986,296875,-5.708663572062726,41958
11,6,8,4.188449700577733,-26.401539214218662,3707917,-26.401539049695273,754458
5,3,8,2.47179937384342,-11.458939658868191,2753333,-11.45893966207958,344250
119,60,7,4.1273814479170845,-293.7970565547231,2959834,-293.7970518376741,3897625
3,2,6,1.263361400932314,-6.185883483568979,1334292,-6.185883478270578,112375
3,2,7,2.345955292377035,-7.641943965187816,2278458,-7.641943957082432,179417
49,25,2,3.430565488800076,-89.95162410136538,424708,-89.9516223786363,480375
7,4,2,1.2063733613381236,-6.907045090847253,282709,-6.907045091423662,55250
21,11,4,2.816053402068066,-34.237077798051374,849291,-34.23707685249502,290792
43,22,2,3.160412404382904,-69.11772511127498,421125,-69.1177255637092,380583
7,4,2,3.5035784729870265,-8.368629628811554,372708,-8.368628673762423,93333
3,2,5,0.39452249121350097,-3.444081753780995,825875,-3.4440817538365467,90750
21,11,4,3.5812976831046313,-39.93394265633074,896542,-39.93394147681913,337000
5,3,8,2.3114608442254108,-13.377410126816594,2762166,-13.37741008731964,374334
7,4,2,5.202820454987321,-14.150657290204997,353791,-14.150657545313255,81833
149,75,6,4.649428682118048,-418.33407033166975,2309584,-418.33406597317367,3901250
213,107,3,5.128360627626675,-507.8397669961176,811709,-507.83976026902053,2124417
85,43,6,4.224533439832716,-236.23277650527692,2322167,-236.23278928905177,2406875
3,2,3,0.23661905404802525,-0.1669334701585734,402459,-0.16693347015950621,56500
3,2,4,0.5288793644755942,-3.3911074730030393,573292,-3.391107475064669,59250
77,39,5,2.8424663065974864,-135.00620212769635,1265125,-135.006194270902,1723875
3,2,6,1.0692442587420723,-5.265797322817344,1405292,-5.265797324589451,127958
3,2,6,1.4685357406490358,-5.624215442985195,1362542,-5.624215504319933,129750
3,2,3,1.076901182732698,-3.9878119101986838,419583,-3.987811988743528,44375
11,6,2,3.3940062802718134,-11.851207164053307,373917,-11.851207166400364,85500
7,4,2,2.7612321883080426,-6.6402581241923455,346917,-6.6402585130230625,81041
75,38,7,4.7341160853519915,-217.66439567615652,3290458,-217.6643905427586,3144375
59,30,5,3.1185791774173874,-145.29259696046682,1298875,-145.2926016983396,1105375
3,2,10,0.08433168650906103,-1.1859185657165825,3185250,-1.185918565716562,237209
7,4,5,1.6579758683907797,-7.8061887646444,967125,-7.806188846706879,178208
27,14,6,4.65034096725043,-70.73767339056256,2319416,-70.73767296440468,921958
29,15,6,4.494268100164868,-74.16322328253463,2202125,-74.16322294862027,1095792
9,5,7,3.2628017074075895,-22.580895211258344,2657667,-22.580893139105925,455500
141,71,10,5.48431878612612,-426.74312094354946,7918166,-426.7431254717328,11938917
3,2,8,1.0314987687191446,-5.737602993544192,2160667,-5.737602991555603,207292
2815,1408,5,4.954460166468085,-10460.507447528844,4360375,-10460.507171197063,49836625
3,2,4,1.7965741433376432,-4.768570095576705,722042,-4.768570104477353,63542
9,5,2,2.5870163614785553,-14.319244349455182,330792,-14.319244273656473,85042
5,3,5,3.3148025480681422,-15.513400638581032,1304291,-15.513400575684928,147500
3,2,8,2.3063691884062894,-7.961055556083098,2842916,-7.961055540018904,273833
3,2,8,0.3093307581746438,-2.0868140584768633,1934833,-2.0868140584843275,146000
41,21,8,2.725421573240137,-101.72986660526442,2972750,-101.72986592220872,2307958
3,2,10,0.11530137453103978,-2.0244552259038904,3147958,-2.0244552259035626,244833
9,5,8,0.9656626115483438,-12.49611771393084,2141584,-12.496117719029854,368750
35,18,10,4.29050117284799,-100.09256730491649,6074291,-100.09256985036063,3759541
19,10,7,2.4066364275540564,-42.54139103227903,2276084,-42.54139071771579,624875
19,10,8,4.305564876755902,-44.34584980342351,3824708,-44.34584915216802,978917
29,15,2,3.1385809923655543,-43.01388976770456,397541,-43.01388874873707,238708
1241,621,4,4.05131735036069,-4160.05320107168,2089625,-4160.053130120373,16792541
9,5,7,3.9796840901613977,-16.18490347881986,2776166,-16.184903568987657,397958
3,2,8,4.962974581343293,-13.838667656544468,4155917,-13.83866761353802,369208
3,2,4,0.13482013446437574,-2.0670728667065883,583250,-2.0670728667065856,49833
105,53,4,3.0508177998224,-272.04363948611615,885292,-272.0436384503678,1384750
3,2,3,0.7328181008463375,-0.7804000107067659,400625,-0.7804000120004214,57042
41,21,7,5.452960722059366,-105.59961653369729,3949375,-105.59961536732877,1600458
2675,1338,3,5.41442924653672,-9285.249075790241,2775208,-9285.248921464387,24802500
27,14,8,4.583529326111385,-69.14504527003415,4462041,-69.14504547703298,1641042
73,37,6,5.3804158817474015,-190.73553294553813,2750791,-190.73553699070578,2063750
7,4,5,2.2820978512688654,-11.706745846325248,1266500,-11.706745724467133,180500
5,3,4,2.0117336195455446,-7.2815717615486255,826917,-7.281571773522624,107916
5,3,5,1.3015082672928167,-6.024481669795041,1127291,-6.024481668588292,107834
11,6,4,3.05858647781732,-20.342328557133268,921458,-20.342328501380404,216709
3,2,8,0.8425915365095742,-5.81654466942871,2416416,-5.816544664528079,176167
19,10,5,3.1587318690683848,-41.455861905206596,1771125,-41.45586178459341,569625
3,2,4,1.279954009715376,-4.373495644254337,880667,-4.373495659803327,63750
3,2,10,0.6649260394680767,-2.1573032774156338,5517250,-2.15730327683544,331292
45,23,2,4.865235340414839,-75.61719636324418,606875,-75.61719586228699,377916
3,2,2,0.11894352332835856,-0.2814532989731283,322083,-0.28145329897313676,32916
3,2,10,0.34619920848803926,-1.6051825877440022,4791625,-1.6051825877260726,300125
3,2,5,0.60639028106105,-2.517344072853979,1066875,-2.5173440728490872,86083
23,12,4,4.349541225295979,-39.039167259024836,1158875,-39.03917028664384,431666
77,39,10,4.184526196269192,-212.7628990079745,7998125,-212.76289552353896,6544166
3,2,5,1.0484671322681922,-4.393593932763066,1037209,-4.393593944077711,101750
9,5,9,2.9027998783533517,-20.821050073871433,4913542,-20.821049187572058,734291
9,5,4,3.3770275612085925,-15.869628356573081,995750,-15.86962846689078,172166
43,22,7,5.490489869245357,-107.06420586649435,4112750,-107.06421676499048,1664000
17,9,6,2.5451610284320134,-33.906491522491315,1955000,-33.90649167433984,558333
5,3,4,1.5563001625249135,-7.587825770447045,768000,-7.587825822432072,96750
37,19,6,5.3542615276469885,-88.51416057094629,2578917,-88.51415957527831,1044750
13,7,8,0.8452747824330806,-16.83555674603374,2550625,-16.835556730401166,630625
3,2,4,0.5265687838049653,-3.212780330446232,714958,-3.212780331226343,66625
5,3,6,0.5814734258441339,-4.472663262015824,1474333,-4.4726632628139935,145000
3,2,8,1.2926986012241142,-5.29857809357576,2600209,-5.298578140126933,203292
11,6,6,4.562817779504668,-16.29528851364752,3191167,-16.29528849989855,388458
13,7,2,4.223465396647327,-21.50000653452485,557375,-21.500006310454708,185125
11,6,6,2.8897142330670227,-22.125244429321455,2404792,-22.125244386800045,446875
921,461,2,5.232904343696886,-2890.2993720672,1115000,-2890.299229218464,7593125
11,6,10,5.370964001941954,-27.336351491221663,8684208,-27.336351409995636,1361083
3,2,6,0.6201696617917688,-3.9294587588254024,1472166,-3.9294587598913413,96042
3,2,7,0.4542959635449771,-2.8611485031567834,1928083,-2.8611485032146966,121500
7,4,4,1.488988050062323,-5.761053192155197,816958,-5.7610531893114185,109208
5,3,2,2.0665114013703305,-5.395403875552504,345917,-5.395403896780614,52708
3,2,8,1.293400209481134,-5.2052951709064175,2803542,-5.205295176564329,196375
5,3,4,2.965396192479243,-8.9471174458082,866875,-8.947117410813854,95750
255,128,3,4.563646530413015,-715.2669565020151,893709,-715.2669470966732,2787375
3,2,8,1.3736843526240146,-7.307788968222942,2406500,-7.307789110922988,226708
