node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType
3,2,4,4.749541417709857,-8.705776920824299,317916,-8.70577668578398,124416,false,1,DormandPrince54Integrator,RANDOM
161,81,8,5.185600862113653,-507.1358609988389,1066583,-507.13578998273147,8232875,false,1,DormandPrince54Integrator,RANDOM
5,3,8,1.349246223217894,-9.931262538034776,443750,-9.931262515605159,310416,false,1,DormandPrince54Integrator,RANDOM
3,2,4,2.6252537372023066,-5.9078185217362105,194958,-5.907819011265444,93375,false,1,DormandPrince54Integrator,RANDOM
5,3,4,1.3551266708554934,-7.848841563804023,168708,-7.848841600374535,109584,false,1,DormandPrince54Integrator,RANDOM
27,14,4,3.2208833463887414,-46.478490398857105,232958,-46.478491079781115,367750,false,1,DormandPrince54Integrator,RANDOM
5,3,8,2.1916453868979318,-8.23410591079273,384333,-8.23410592335183,371625,false,1,DormandPrince54Integrator,RANDOM
261,131,5,3.8779917571712272,-745.8595521111502,570458,-745.8595576034933,5107125,false,1,DormandPrince54Integrator,RANDOM
11,6,10,1.2533035192906925,-15.425443508752,665542,-15.425443696525235,1174875,false,1,DormandPrince54Integrator,RANDOM
3,2,10,0.2541288456126582,-2.369733815394203,479708,-2.3697338153822107,253250,false,1,DormandPrince54Integrator,RANDOM
3,2,7,0.08297255254597452,-2.0058214332855795,575417,-2.00582143328559,314833,false,1,DormandPrince54Integrator,RANDOM
3,2,5,0.5207831980035462,0.3679191546901824,488166,0.3679191459966778,265375,false,1,DormandPrince54Integrator,RANDOM
107,54,2,5.280561377095189,-269.48944727609216,285167,-269.48944271613675,1085583,false,1,DormandPrince54Integrator,RANDOM
395,198,7,4.958608071707527,-1370.278905041418,1182292,-1370.2789056407892,16130292,false,1,DormandPrince54Integrator,RANDOM
11,6,10,2.581847678010033,-22.979872549303412,1026500,-22.979872734647696,1171834,false,1,DormandPrince54Integrator,RANDOM
5,3,7,1.220136379737003,-8.077239292957781,350750,-8.07723933090935,233583,false,1,DormandPrince54Integrator,RANDOM
13,7,2,3.2905918511010626,-23.44783213147295,189541,-23.447832065466322,142334,false,1,DormandPrince54Integrator,RANDOM
11,6,10,2.877674581255663,-25.35057478353083,752708,-25.350576024210394,1259333,false,1,DormandPrince54Integrator,RANDOM
3,2,6,2.1074265558691043,-4.364643951979797,249000,-4.364644005729625,139041,false,1,DormandPrince54Integrator,RANDOM
93,47,6,5.056782429521582,-167.92940075938964,903542,-167.92945140048943,2370375,false,1,DormandPrince54Integrator,RANDOM
407,204,4,3.28059872183795,-1093.9825792666581,658667,-1093.9825408509414,5546209,false,1,DormandPrince54Integrator,RANDOM
3,2,3,0.8224493856709164,-3.5984006447041,133417,-3.5984006469955423,64833,false,1,DormandPrince54Integrator,RANDOM
157,79,8,5.390381212883613,-503.5729843325205,1021459,-503.5729651070158,8576542,false,1,DormandPrince54Integrator,RANDOM
9,5,5,1.6502917785443785,-10.552890789473643,222750,-10.552890841937607,236417,false,1,DormandPrince54Integrator,RANDOM
3,2,2,0.8870702002020131,-0.29950495392930265,93875,-0.299505052819619,47792,false,1,DormandPrince54Integrator,RANDOM
3,2,5,5.235572297847276,-9.625630186360514,354500,-9.625630240768373,168000,false,1,DormandPrince54Integrator,RANDOM
13,7,6,2.211055256041792,-23.526693630460436,306375,-23.52669369971878,459875,false,1,DormandPrince54Integrator,RANDOM
5,3,9,1.8125691700868969,-10.040665794547596,654416,-10.040665997600641,497791,false,1,DormandPrince54Integrator,RANDOM
41,21,4,2.954404789603885,-76.32311227719165,267209,-76.3231103747917,577333,false,1,DormandPrince54Integrator,RANDOM
17,9,6,3.562670535215732,-34.344723988773744,400791,-34.3446990277416,568333,false,1,DormandPrince54Integrator,RANDOM
3,2,8,0.7990348035460659,-7.08133804563459,390208,-7.08133806762811,180583,false,1,DormandPrince54Integrator,RANDOM
11,6,6,3.366325135647074,-14.08779409993718,374459,-14.087794046529414,327625,false,1,DormandPrince54Integrator,RANDOM
3,2,2,0.5751312567269146,-0.4617680834303828,88834,-0.461768084095979,41083,false,1,DormandPrince54Integrator,RANDOM
3,2,10,0.40949555168286705,-0.2568599967102676,548334,-0.2568599968267151,288584,false,1,DormandPrince54Integrator,RANDOM
11,6,9,5.48049405241754,-26.49841155255478,921084,-26.49841198349985,909083,false,1,DormandPrince54Integrator,RANDOM
5,3,2,0.9923436335180652,-3.1874928719045323,93125,-3.187492882216037,51625,false,1,DormandPrince54Integrator,RANDOM
5,3,10,1.8787890371917664,-11.692708150122044,725750,-11.692708978896919,601500,false,1,DormandPrince54Integrator,RANDOM
31,16,6,3.4382877044713887,-72.26911884062608,415708,-72.26913355845254,2163333,false,1,DormandPrince54Integrator,RANDOM
3,2,6,3.94918657079049,-7.218786688131695,415708,-7.218786620232635,229542,false,1,DormandPrince54Integrator,RANDOM
89,45,10,3.259328520862336,-214.2977308507455,1035250,-214.29774484041778,6512041,false,1,DormandPrince54Integrator,RANDOM
3,2,4,1.8138860105534829,-4.283046922015111,135792,-4.283046929763829,66584,false,1,DormandPrince54Integrator,RANDOM
13,7,10,3.133075956141273,-36.45834185879502,841791,-36.45834291511651,1550167,false,1,DormandPrince54Integrator,RANDOM
3,2,2,3.0138149151015314,-4.460836478576194,99000,-4.460836567723092,53958,false,1,DormandPrince54Integrator,RANDOM
3,2,10,1.3520755029982356,-7.7909262114336535,461875,-7.790926309080202,400333,false,1,DormandPrince54Integrator,RANDOM
3,2,10,3.397886103606882,-8.801895112913217,941917,-8.801899429877668,566959,false,1,DormandPrince54Integrator,RANDOM
