node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType,rel_tolerance
11,6,9,1.665899965625065,-24.309549579455265,630792,-24.3095495394025,1133875,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,3,1.6592293630246846,-4.2931977662476974,139375,-4.293197770766346,75000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
37,19,8,4.437082193805187,-92.28689966455953,1442750,-92.28690114014927,2605750,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,3,0.11163713818587367,-1.4146193376095706,113625,-1.414619337609563,50250,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,10,3.289929565021656,-8.539681231465526,1105084,-8.539681224960828,562875,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
33,17,5,4.522531426485811,-79.16129239179315,395042,-79.1612921817568,803000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
381,191,7,5.494117221645054,-1191.3288499718205,1590875,-1191.3288477395954,13178416,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
2779,1390,10,5.100032409958479,-11809.512182350745,10469791,-11809.51217841987,217977042,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
37,19,3,4.146076490586507,-83.33199001854442,318875,-83.33198978401299,511000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,2,2.9148780788164297,-5.759842482580601,117292,-5.759842479084133,78750,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
77,39,6,3.8795852823953276,-209.3505150993787,635500,-209.35051456846386,2264958,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
227,114,6,5.333884694560089,-669.8708804688852,912125,-669.8708813552716,6599792,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,9,0.5409706244740127,-9.844566200248272,433125,-9.844566200776073,347375,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
317,159,10,5.065750163294103,-1089.8276086466958,2556500,-1089.8276113116453,28652542,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,4,0.28848928161551124,-2.467805210120463,135875,-2.4678052101150754,59667,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,2,0.021443842103548938,1.603499241802587,92292,1.6034992418026164,37708,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
251,126,2,3.978449829619469,-573.516644760914,312333,-573.5166394619594,1711792,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,10,0.8479501574758319,-3.9020867440610667,475375,-3.902086749646072,309209,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,10,2.456576932629601,-11.184732129889834,934583,-11.184732127321288,573500,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,9,0.16460824679870234,-2.202005565205986,364000,-2.2020055652089905,192375,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
13,7,5,2.6255513851272156,-28.095118068905993,238083,-28.09511815352636,343208,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,10,4.748898743880563,-12.380103050562605,1471959,-12.380102978555378,611041,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
45,23,5,3.974092254779911,-111.02545127942417,401875,-111.02545055293712,1069417,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,5,0.24474660706964624,-2.63180522411023,136709,-2.631805224113595,81417,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
63,32,8,5.132882277620603,-185.64001388829342,1187541,-185.64001456785834,3499833,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
9095,4548,2,4.979599415797422,-37752.11935018366,12097125,-37752.11840592253,70635541,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,10,2.4290775666896876,-11.648778487700756,968041,-11.648778482200477,561708,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
19,10,9,4.017478013522591,-43.65898995547901,1285916,-43.658990190378944,1505875,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,9,0.6847804453518261,-2.149115654943845,349459,-2.149115655744026,264667,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,10,0.6362943641364767,-3.9842781870886625,597042,-3.984278186673047,332375,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,3,0.3235607938074923,-1.6177342651214048,87375,-1.6177342651222988,43959,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,2,1.1309129555672939,-1.6469170087051308,72708,-1.6469170912867033,41541,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
41,21,3,4.71370725070307,-95.20635580999613,179042,-95.20635560033472,450083,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,8,0.5209893435805488,-3.865382931008249,272041,-3.8653829310504872,184417,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,2,0.21517228439926545,0.06246992914235783,70291,0.0624699291420443,38541,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,6,3.911755619591527,-14.729080402606813,443583,-14.729080373886479,267667,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,6,1.3758665983663665,-4.847203600639224,224667,-4.847203605868773,121500,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
249,125,4,5.156570378884481,-768.9767773421827,536708,-768.976774286965,3591458,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
641,321,7,5.343604413352983,-2301.24393767427,1808709,-2301.2439320324297,23007333,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
1367,684,4,4.000639330743929,-4692.356509657739,1493208,-4692.356439278952,18352875,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,8,0.8227458517813072,-3.990028808945161,335666,-3.9900288170968534,203666,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
7,4,7,1.1480404611812174,-11.080858013461487,283042,-11.0808580058075,271042,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,8,1.1920057775985473,-6.8344015227291806,340917,-6.83440149923026,211667,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
7,4,4,1.8792086507651082,-10.118523093618421,164834,-10.11852308583482,139833,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
11,6,2,4.3457951086297735,-19.530070787996493,119500,-19.530070854460632,101042,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,4,0.7328015124470526,-3.494862801027513,108459,-3.4948628025782047,57125,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,3,2.1136272933026246,-4.852895621642999,95167,-4.85289565855558,68000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,6,0.9645914403972251,-4.503480546467737,184500,-4.503480576606749,143125,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
13,7,10,3.277416099344864,-30.61044567670652,6602458,-30.610445815527534,1437125,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,2,2.1930104023215673,-4.828911675949852,108916,-4.82891172341799,71291,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
9,5,7,2.200603027685729,-18.35710089743844,476750,-18.35710088873026,402791,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
169,85,8,5.152225563824759,-534.969653233468,1673916,-534.9696508873615,8630333,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
27,14,10,4.632438790367688,-70.48915132896617,1732917,-70.48915107290618,2852333,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
33,17,10,1.7927916507828574,-76.06277213551337,1064625,-76.06277203515126,2960792,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
