node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType
3,2,7,1.620330464836346,-7.791206913880975,474084,-7.791206907694606,191500,false,1,DormandPrince54Integrator,RANDOM
9,5,3,2.4688273875339735,-14.504999954117668,191167,-14.505000407733593,148166,false,1,DormandPrince54Integrator,RANDOM
3,2,8,0.18832103521383925,-2.2892940096091006,536416,-2.289294009608844,165417,false,1,DormandPrince54Integrator,RANDOM
57,29,7,3.982465703784582,-118.17462195378144,1079584,-118.17462140125573,2259583,false,1,DormandPrince54Integrator,RANDOM
3,2,5,0.18299741479968823,-1.1001054238895431,278416,-1.1001054238907506,117084,false,1,DormandPrince54Integrator,RANDOM
7,4,3,2.598207016692489,-9.672780091874607,199375,-9.67278066805698,136958,false,1,DormandPrince54Integrator,RANDOM
47,24,6,2.3937186204809184,-90.89495606929609,639208,-90.89495582209719,1313916,false,1,DormandPrince54Integrator,RANDOM
5,3,2,1.0566228018453057,-5.09141146007221,114250,-5.091411483819811,60500,false,1,DormandPrince54Integrator,RANDOM
3,2,8,0.35679525212283736,-1.3062040825030001,583417,-1.3062040826005539,194042,false,1,DormandPrince54Integrator,RANDOM
1313,657,9,4.89036533943637,-5253.811559279872,11061375,-5253.811571214867,84353500,false,1,DormandPrince54Integrator,RANDOM
11,6,2,4.997704232623601,-20.72492760949806,379292,-20.724928123213562,144125,false,1,DormandPrince54Integrator,RANDOM
5,3,4,3.1268977427046627,-9.706358929881329,338375,-9.706358772054648,138875,false,1,DormandPrince54Integrator,RANDOM
3,2,2,2.09496559973888,-3.404743212736794,123417,-3.404743247256944,53875,false,1,DormandPrince54Integrator,RANDOM
183,92,9,4.6851453344894365,-578.8734514954058,3197541,-578.8734565466577,13027208,false,1,DormandPrince54Integrator,RANDOM
7,4,2,4.311117600659198,-14.338592418733779,158208,-14.338592707186404,88167,false,1,DormandPrince54Integrator,RANDOM
3,2,10,0.7447028850969284,-7.407310311083803,890083,-7.407310312699161,328917,false,1,DormandPrince54Integrator,RANDOM
45,23,6,3.1448497334228036,-100.06530082041442,678750,-100.06530194183452,1429334,false,1,DormandPrince54Integrator,RANDOM
5,3,3,1.5180960868423092,-3.6946854287372117,167542,-3.694685476161291,75167,false,1,DormandPrince54Integrator,RANDOM
3,2,4,0.004105469595837574,2.8950352744596786,230708,2.8950352744596968,73500,false,1,DormandPrince54Integrator,RANDOM
3,2,5,1.5621699702953706,-2.4176361848747034,321625,-2.4176364755490503,109000,false,1,DormandPrince54Integrator,RANDOM
3,2,10,0.07712393178613608,-1.234734936073885,746750,-1.2347349360739126,272541,false,1,DormandPrince54Integrator,RANDOM
53,27,9,3.354757429095858,-134.31768527651133,1732084,-134.3176855690101,4443708,false,1,DormandPrince54Integrator,RANDOM
3,2,10,1.007766505570935,-4.1087500704297355,829709,-4.108750079646525,327000,false,1,DormandPrince54Integrator,RANDOM
77,39,8,4.821080012283964,-187.88812713346027,1592916,-187.8881380201368,3630792,false,1,DormandPrince54Integrator,RANDOM
11,6,7,2.934106918932893,-20.01637467959952,711416,-20.01637449282899,482375,false,1,DormandPrince54Integrator,RANDOM
31,16,2,4.503969100808581,-54.00679137857706,317292,-54.006791327794154,297459,false,1,DormandPrince54Integrator,RANDOM
5,3,4,2.0094864838312594,-8.091565303304364,214250,-8.09156501745235,91792,false,1,DormandPrince54Integrator,RANDOM
3,2,9,0.4385291753852988,-1.1428190186554887,816375,-1.1428190193530758,388542,false,1,DormandPrince54Integrator,RANDOM
61,31,9,2.1310207352565613,-150.98272925342363,1250542,-150.98272858433992,3988167,false,1,DormandPrince54Integrator,RANDOM
501,251,7,4.745014942623157,-1812.2318226201264,3101917,-1812.2318286724558,19839750,false,1,DormandPrince54Integrator,RANDOM
3,2,5,0.16389635095254762,-2.954232172152623,327584,-2.954232172154113,80708,false,1,DormandPrince54Integrator,RANDOM
15,8,6,1.5724529062251125,-22.09287484711671,421334,-22.09287461761015,377916,false,1,DormandPrince54Integrator,RANDOM
18543,9272,3,4.866706334116493,-83536.1745071895,38519916,-83536.17275960655,175077542,false,1,DormandPrince54Integrator,RANDOM
131,66,5,4.506368358103531,-390.1640294077581,1038333,-390.1640270923152,2952833,false,1,DormandPrince54Integrator,RANDOM
11,6,7,4.927768419662108,-31.475984305909012,1057041,-31.475983895234446,625291,false,1,DormandPrince54Integrator,RANDOM
9,5,5,3.077584261731986,-21.16754454531957,448417,-21.16754439666663,325750,false,1,DormandPrince54Integrator,RANDOM
137,69,9,4.7780725867438,-421.9764447269951,2330625,-421.97643672412886,10295500,false,1,DormandPrince54Integrator,RANDOM
7,4,9,4.684083170515782,-19.80137593873192,1686958,-19.801375862144006,815542,false,1,DormandPrince54Integrator,RANDOM
31,16,10,2.9877016104260297,-83.78910976517108,1748542,-83.78911351626888,2929291,false,1,DormandPrince54Integrator,RANDOM
3,2,9,0.09858968519780908,-1.34627638678352,800875,-1.3462763867835212,318250,false,1,DormandPrince54Integrator,RANDOM
9,5,3,3.4389755293562008,-14.890165642907338,218375,-14.89016493496104,146708,false,1,DormandPrince54Integrator,RANDOM
43,22,5,2.2159334301728766,-81.82235415210297,448125,-81.82235523774071,1085625,false,1,DormandPrince54Integrator,RANDOM
145,73,6,3.395834334843089,-411.8524049242707,1033208,-411.8524005677756,4216583,false,1,DormandPrince54Integrator,RANDOM
33,17,4,2.7928837755544382,-72.3953955862942,751291,-72.39539677711397,578542,false,1,DormandPrince54Integrator,RANDOM
5,3,8,1.1751296556291875,-9.03833691992869,670917,-9.038336955964056,289542,false,1,DormandPrince54Integrator,RANDOM
9,5,5,1.8887873648308118,-9.120042843582706,320708,-9.120043010087068,227375,false,1,DormandPrince54Integrator,RANDOM
183,92,4,3.6440006483777636,-445.73373566788246,1904750,-445.7337315060113,2712083,false,1,DormandPrince54Integrator,RANDOM
23,12,8,3.965436943638311,-58.52652583610193,1305917,-58.52652684532832,1459459,false,1,DormandPrince54Integrator,RANDOM
19,10,8,2.6785235774379053,-31.951363211920224,964875,-31.951365449804236,959792,false,1,DormandPrince54Integrator,RANDOM
13,7,3,2.946554738425729,-23.195325826542557,278375,-23.19532551650907,232791,false,1,DormandPrince54Integrator,RANDOM
245,123,8,3.741644786373495,-721.358500113182,2253750,-721.3584857467326,11487500,false,1,DormandPrince54Integrator,RANDOM
21,11,5,3.457807458145452,-35.66843915607873,509125,-35.66844134645231,448250,false,1,DormandPrince54Integrator,RANDOM
233,117,7,4.088377440324952,-713.0903399850613,2257208,-713.0903354860345,9152666,false,1,DormandPrince54Integrator,RANDOM
7,4,4,3.4148289251005175,-14.07087292678488,342875,-14.070872781498927,178125,false,1,DormandPrince54Integrator,RANDOM
13,7,7,2.9454007195000242,-22.362028389945742,833792,-22.362027351385645,638958,false,1,DormandPrince54Integrator,RANDOM
7,4,4,0.6300825049720449,-6.389288062358943,228584,-6.389288066427049,142917,false,1,DormandPrince54Integrator,RANDOM
3,2,7,4.5922847382423795,-10.750472313654932,985542,-10.750472313471777,374167,false,1,DormandPrince54Integrator,RANDOM
3,2,2,4.928632806540019,-7.588994859228794,204667,-7.58899466844211,138375,false,1,DormandPrince54Integrator,RANDOM
3,2,9,0.09929641710625992,-0.8784367800721743,769209,-0.8784367800720861,201500,false,1,DormandPrince54Integrator,RANDOM
3,2,10,0.3300154012254475,-3.0861365193405113,918458,-3.086136519352127,256458,false,1,DormandPrince54Integrator,RANDOM
3,2,5,0.8843489900363333,-4.001511573727936,294625,-4.0015115803931405,85958,false,1,DormandPrince54Integrator,RANDOM
5,3,10,1.0766368214047657,-10.519107248499619,887500,-10.519107237778034,464334,false,1,DormandPrince54Integrator,RANDOM
3,2,3,0.24158494265170416,-5.044429246761509,137375,-5.044429246762059,47416,false,1,DormandPrince54Integrator,RANDOM
3,2,5,0.7603748920542125,-2.9564981832434216,310916,-2.956498193320613,90875,false,1,DormandPrince54Integrator,RANDOM
5,3,4,2.607337323591098,-8.554477160484401,278875,-8.554477266049858,114209,false,1,DormandPrince54Integrator,RANDOM
3,2,10,4.366411716049351,-10.713634202667617,1760792,-10.713634152895597,630292,false,1,DormandPrince54Integrator,RANDOM
15,8,10,3.2896342706580977,-40.83823965652607,1756000,-40.83823926801788,1720000,false,1,DormandPrince54Integrator,RANDOM
5,3,5,4.9754173090553975,-12.05075034295948,521792,-12.050750298574227,259333,false,1,DormandPrince54Integrator,RANDOM
3,2,8,1.6862135891576469,-8.428250047914126,583041,-8.428250027243951,249792,false,1,DormandPrince54Integrator,RANDOM
3,2,10,4.573137176325597,-7.729416923416112,1742792,-7.729416890969347,584208,false,1,DormandPrince54Integrator,RANDOM
9,5,4,1.3395547179780698,-8.553351198955337,228750,-8.553351347736358,165542,false,1,DormandPrince54Integrator,RANDOM
15,8,9,3.5076820948057468,-36.894647938383024,1232500,-36.89465072028364,1203917,false,1,DormandPrince54Integrator,RANDOM
3,2,8,0.6395321529874698,-6.684641377142437,537959,-6.684641378344957,177583,false,1,DormandPrince54Integrator,RANDOM
1089,545,6,4.872173809262654,-3641.54621079401,3563208,-3641.546137543488,26940000,false,1,DormandPrince54Integrator,RANDOM
15,8,2,2.260404275114392,-21.080684728411832,255625,-21.080683822907215,186542,false,1,DormandPrince54Integrator,RANDOM
3,2,3,0.3272673028413775,0.42626421098496214,122250,0.426264210955825,52792,false,1,DormandPrince54Integrator,RANDOM
3,2,6,0.14880813868358767,-1.3969787910829168,353334,-1.3969787910837135,99417,false,1,DormandPrince54Integrator,RANDOM
27,14,9,2.3819858128062634,-57.9746538432554,970250,-57.974651028353904,1614541,false,1,DormandPrince54Integrator,RANDOM
13,7,8,2.243806086188535,-21.5023251688523,747791,-21.50232572027952,727209,false,1,DormandPrince54Integrator,RANDOM
77,39,4,4.510011274440627,-197.56206417711618,497625,-197.56206303087623,1042500,false,1,DormandPrince54Integrator,RANDOM
15,8,7,3.3684110870832367,-41.90086055737619,674209,-41.90085148040997,679500,false,1,DormandPrince54Integrator,RANDOM
39,20,9,4.673614973689836,-96.46810582818779,1500959,-96.46810788152425,2870834,false,1,DormandPrince54Integrator,RANDOM
5,3,4,2.5572394834493215,-5.313477400208013,236125,-5.3134778152552435,123625,false,1,DormandPrince54Integrator,RANDOM
5,3,9,1.3330712028382652,-8.777049454131442,692417,-8.777049461329907,433084,false,1,DormandPrince54Integrator,RANDOM
29,15,8,3.9441743846434263,-67.80478076939883,964458,-67.8047774509289,1318833,false,1,DormandPrince54Integrator,RANDOM
27,14,5,3.164334214485657,-54.31888332528264,394417,-54.31888141085918,564792,false,1,DormandPrince54Integrator,RANDOM
33,17,9,3.6974788127568363,-75.26575175378265,1266625,-75.2657545074781,2263208,false,1,DormandPrince54Integrator,RANDOM
3,2,2,4.955731202008387,-8.002003117864202,217167,-8.002002966251466,83917,false,1,DormandPrince54Integrator,RANDOM
7,4,2,1.587956546685707,-8.626572588002016,98208,-8.62657296447491,68500,false,1,DormandPrince54Integrator,RANDOM
3,2,2,0.642265142595409,-1.3316270402555037,91625,-1.331627043956445,37584,false,1,DormandPrince54Integrator,RANDOM
617,309,5,4.5977103495444664,-1770.631460748557,1762791,-1770.6313879040194,10260833,false,1,DormandPrince54Integrator,RANDOM
5,3,4,2.0412946441526794,-7.491233271342393,196542,-7.4912336415476215,132666,false,1,DormandPrince54Integrator,RANDOM
3,2,9,0.6554283799545285,-2.943192411128996,626291,-2.9431924172527646,279291,false,1,DormandPrince54Integrator,RANDOM
3,2,3,3.513398078210081,-8.863755216600667,197083,-8.863755236490446,73791,false,1,DormandPrince54Integrator,RANDOM
3,2,5,1.4347524269293261,-5.082573247200028,233917,-5.082573252503968,94583,false,1,DormandPrince54Integrator,RANDOM
173,87,7,4.969375002775001,-506.3003763722745,1455208,-506.3003756901103,6231000,false,1,DormandPrince54Integrator,RANDOM
55,28,8,4.519901984865887,-141.26040522410497,1417250,-141.26040438081134,2481583,false,1,DormandPrince54Integrator,RANDOM
5,3,9,0.748936430157397,-10.670512408745383,625833,-10.670512413825293,399792,false,1,DormandPrince54Integrator,RANDOM
27,14,8,4.349222026013201,-67.11745217895825,1004792,-67.1174607626461,1349875,false,1,DormandPrince54Integrator,RANDOM
3,2,7,1.707114187003052,-6.288205813879962,441042,-6.288205841017001,167041,false,1,DormandPrince54Integrator,RANDOM
3,2,6,0.18458041520177715,0.16009924127458663,292000,0.16009924127443576,128125,false,1,DormandPrince54Integrator,RANDOM
3,2,4,4.949791799601585,-9.149113266966985,310625,-9.149113290394782,112666,false,1,DormandPrince54Integrator,RANDOM
7,4,7,1.9990888898199244,-12.998476734614815,455959,-12.998476668149724,277167,false,1,DormandPrince54Integrator,RANDOM
563,282,8,4.7503712761036985,-2110.9882705979917,3121750,-2110.9882853551735,27185583,false,1,DormandPrince54Integrator,RANDOM
203,102,9,4.396476071310721,-623.1104209601501,2164583,-623.1104305880383,12691791,false,1,DormandPrince54Integrator,RANDOM
61,31,10,3.369287122639858,-168.13925129332628,1623166,-168.13925633852534,4980333,false,1,DormandPrince54Integrator,RANDOM
11,6,4,3.398100852898725,-19.122791473046245,307375,-19.12279035150725,228250,false,1,DormandPrince54Integrator,RANDOM
217,109,8,4.257375477919593,-634.3975358782451,1750167,-634.3975430524109,12839792,false,1,DormandPrince54Integrator,RANDOM
49,25,9,3.5803123611740366,-122.64978915107733,1445209,-122.64979451056647,3576666,false,1,DormandPrince54Integrator,RANDOM
29,15,10,4.583755727305372,-74.2557834009088,1936292,-74.25578231191692,3046291,false,1,DormandPrince54Integrator,RANDOM
55,28,9,4.646398218885096,-157.7143829533318,1674250,-157.7143842930631,4395833,false,1,DormandPrince54Integrator,RANDOM
3,2,8,2.174101111328376,-5.699515551097537,620583,-5.6995155617933335,254375,false,1,DormandPrince54Integrator,RANDOM
11,6,9,1.7744895540479937,-23.319605861708187,753500,-23.31960594148521,1011750,false,1,DormandPrince54Integrator,RANDOM
5,3,8,1.1257989061526503,-8.10010716748191,523708,-8.100107218650535,317125,false,1,DormandPrince54Integrator,RANDOM
7,4,7,2.0952106390326852,-17.615135714565216,510000,-17.615135688584463,356791,false,1,DormandPrince54Integrator,RANDOM
5,3,4,1.042150498713474,-6.711265034622199,180791,-6.711265044047735,116625,false,1,DormandPrince54Integrator,RANDOM
3,2,5,0.6432905963419361,-3.088972356030096,264292,-3.0889723567914436,77375,false,1,DormandPrince54Integrator,RANDOM
9,5,7,2.1195719985175225,-16.696092327251478,479291,-16.69609232158889,374875,false,1,DormandPrince54Integrator,RANDOM
3,2,6,0.061954687160291066,-0.8335418233304942,289250,-0.8335418233305022,85250,false,1,DormandPrince54Integrator,RANDOM
3,2,9,0.9273050942331817,-2.779022851494661,620166,-2.7790228515793785,258958,false,1,DormandPrince54Integrator,RANDOM
