node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration
53,27,7,3.3747370020118588,-131.21317736333128,30777791,-131.2131761226213,2129542
3,2,10,0.020106112532286002,-0.844117585654044,7984500,-0.8441175856540325,524334
3,2,6,0.013212380720432071,1.252626453068188,3382667,1.2526264530682,104791
31,16,5,3.8692106812700713,-67.71453746976991,14219167,-67.71453631369178,1010208
9,5,6,1.5676066912060238,-13.107047955075632,6790583,-13.10704808981866,282083
9,5,9,2.9948055434039573,-13.622602902435748,19323542,-13.622602787824013,634625
3,2,4,0.8614890318127566,-2.860263241790435,5210084,-2.8602632425462713,177292
7,4,2,2.3647922489002715,-9.751481468710463,7491875,-9.751481517800332,86500
3,2,5,2.584911568559873,-4.6706502929903735,6898667,-4.670650279191033,129667
17,9,4,3.07698746631907,-33.524371192406676,9798542,-33.524370255539125,289000
5,3,8,2.089170941512533,-12.279814632937992,13151459,-12.279814619212546,919125
61,31,10,4.938287601233414,-161.5210490614432,50163459,-161.50646027799166,15342500
247,124,2,3.9992479955843856,-586.5942804123073,11339917,-586.5942651268342,1793125
323,162,5,4.518029682753061,-1063.0781222984706,21955292,-1063.0781028480499,6816750
3,2,8,0.6517192934281668,-3.2642762745853404,4876834,-3.2642762749430556,189958
5,3,10,1.2625130946779606,-10.203833498066837,10604791,-10.203833512554741,569375
17,9,4,4.358954193608097,-36.544856030508235,11753917,-36.54485577907499,682875
3,2,6,2.789353044109077,-6.60810607975605,9616542,-6.608106004400273,170959
3,2,9,1.2146920028175368,-5.839224101342264,23445750,-5.839224112819602,304292
