node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType
19,10,2,2.6039925333613647,NaN,158792,-30.311387061552967,212666,false,1,DormandPrince54Integrator,IDENTITY
695,348,9,4.325348062828589,NaN,1840750,-2679.7163809013177,46518583,false,1,DormandPrince54Integrator,IDENTITY
107,54,10,4.44805748515538,NaN,2019584,-327.85292803595524,10269333,false,1,DormandPrince54Integrator,IDENTITY
3,2,7,0.8291292122718719,NaN,500500,-5.150440417385532,159792,false,1,DormandPrince54Integrator,IDENTITY
7,4,2,3.4756057188536325,NaN,120541,-12.159986135127838,79833,false,1,DormandPrince54Integrator,IDENTITY
9,5,9,3.772035879798898,NaN,1466041,-18.200715397502897,784458,false,1,DormandPrince54Integrator,IDENTITY
9,5,2,0.42600923280648184,-10.771683846190442,113417,-9.977799622314311,57500,false,1,DormandPrince54Integrator,IDENTITY
63,32,8,3.1700682360429973,NaN,1068416,-161.82497683555025,3064792,false,1,DormandPrince54Integrator,IDENTITY
23,12,4,2.9523620076742034,NaN,305666,-45.21623719229413,388916,false,1,DormandPrince54Integrator,IDENTITY
89,45,7,4.40338196265181,NaN,993375,-246.81304711482954,3341208,false,1,DormandPrince54Integrator,IDENTITY
3,2,6,0.4248767082461069,-0.5883116803376331,391292,-1.0794050072300923,105375,false,1,DormandPrince54Integrator,IDENTITY
5,3,9,3.424909920009706,NaN,1408959,-14.683908071554763,696000,false,1,DormandPrince54Integrator,IDENTITY
3,2,2,4.757097522358894,-3.530311354122129,121333,-5.762169374002937,47250,false,1,DormandPrince54Integrator,IDENTITY
3,2,5,0.956629677960058,NaN,286166,-4.884974710631232,108584,false,1,DormandPrince54Integrator,IDENTITY
77,39,5,2.933564720940771,NaN,461667,-181.32061808506958,1633917,false,1,DormandPrince54Integrator,IDENTITY
3,2,3,0.5169271835593514,-0.9731054423219021,157250,-0.8353765446271995,49042,false,1,DormandPrince54Integrator,IDENTITY
3,2,2,0.06411015458544778,2.188620817203272,100583,2.244137633926631,37542,false,1,DormandPrince54Integrator,IDENTITY
